id,slug,name,brand,sku,category_id,description,mrp,selling_price,discount_pct,stock_qty,availability,is_new,is_bestseller,is_trending,rating_avg,rating_count,created_at
15addda3-1d92-470c-8792-c3107c718ea2,blue-flared-high-jeans,Blue Flared High Jeans,BUTTERBYTE STORE,BB-JEANS-001,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Blue Flared High Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Blue Flared High Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Blue Flared High Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",750.00,600.00,20,25,In Stock,t,f,f,4.3,0,2026-05-30 23:57:28.450911+00
76518fe7-9a25-4171-9672-e3a6e33b9994,plus-size-women-navy-blue-stretchable-bootcut-jeans,Plus Size Women Navy Blue Stretchable Bootcut Jeans,BUTTERBYTE STORE,BB-JEANS-002,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Plus Size Women Navy Blue Stretchable Bootcut Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Plus Size Women Navy Blue Stretchable Bootcut Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Plus Size Women Navy Blue Stretchable Bootcut Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",625.00,500.00,20,25,In Stock,t,f,f,4.3,0,2026-05-30 23:57:28.51988+00
ef9554ce-2d50-4cbb-9a5c-9b505a817ef2,women-cowl-neck-top,Women Cowl Neck Top,BUTTERBYTE STORE,BB-TOPS-009,5af8213b-af8d-4e0b-b176-dfff53880fe9,"Discover the Women Cowl Neck Top from BUTTERBYTE STORE — a thoughtfully designed tops crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Women Cowl Neck Top blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Women Cowl Neck Top at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",3125.00,2500.00,20,25,In Stock,f,t,f,4.3,0,2026-05-30 23:57:43.492582+00
3e20760b-8b72-46f5-ad50-080f9ed38b7d,blue-solid-bootcut-fit-jeans,Blue Solid Bootcut Fit Jeans,BUTTERBYTE STORE,BB-JEANS-003,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Blue Solid Bootcut Fit Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Blue Solid Bootcut Fit Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Blue Solid Bootcut Fit Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",3375.00,2700.00,20,25,In Stock,t,f,f,4.3,0,2026-05-30 23:57:28.588857+00
47f53c60-d843-4dd6-87f0-84c453ae0dcd,women-jet-black-baggy-jeans,Women Jet Black Baggy Jeans,BUTTERBYTE STORE,BB-JEANS-015,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Women Jet Black Baggy Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Women Jet Black Baggy Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Women Jet Black Baggy Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",1250.00,1000.00,20,25,In Stock,f,f,f,4.3,0,2026-05-30 23:57:29.422193+00
5c8dff67-5b69-48c0-825f-e1ca72887a6c,women-blue-slim-fit-mom-high-ankle-jeans,Women Blue Slim Fit Mom High Ankle Jeans,BUTTERBYTE STORE,BB-JEANS-004,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Women Blue Slim Fit Mom High Ankle Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Women Blue Slim Fit Mom High Ankle Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Women Blue Slim Fit Mom High Ankle Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",3625.00,2900.00,20,25,In Stock,t,f,f,4.3,0,2026-05-30 23:57:28.657859+00
a5a250fc-caf4-4fc5-8612-b0894bb6fc28,women-s-blue-solid-regular-fit-jeans,Women S Blue Solid Regular Fit Jeans,BUTTERBYTE STORE,BB-JEANS-005,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Women S Blue Solid Regular Fit Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Women S Blue Solid Regular Fit Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Women S Blue Solid Regular Fit Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",1250.00,1000.00,20,25,In Stock,f,t,f,4.3,0,2026-05-30 23:57:28.727042+00
472093e6-5fef-49f8-8f8c-20e065547d70,women-high-rise-wide-leg-grey-jeans,Women High Rise Wide Leg Grey Jeans,BUTTERBYTE STORE,BB-JEANS-006,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Women High Rise Wide Leg Grey Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Women High Rise Wide Leg Grey Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Women High Rise Wide Leg Grey Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",2062.50,1650.00,20,25,In Stock,f,t,f,4.3,0,2026-05-30 23:57:28.796098+00
8e39437f-5082-438e-b440-706633aa3641,high-waist-stretch-flared-jeans,High Waist Stretch Flared Jeans,BUTTERBYTE STORE,BB-JEANS-007,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the High Waist Stretch Flared Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this High Waist Stretch Flared Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the High Waist Stretch Flared Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",1500.00,1200.00,20,25,In Stock,f,t,f,4.3,0,2026-05-30 23:57:28.865199+00
3f6841eb-2d1c-4760-b2d3-50cf39580cf6,womens-black-high-rise-stretch-bootcut-jeans,Womens Black High Rise Stretch Bootcut Jeans,BUTTERBYTE STORE,BB-JEANS-008,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Womens Black High Rise Stretch Bootcut Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Womens Black High Rise Stretch Bootcut Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Womens Black High Rise Stretch Bootcut Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",2062.50,1650.00,20,25,In Stock,f,t,f,4.3,0,2026-05-30 23:57:28.934424+00
5cb5be0a-ff80-40d0-b2d6-03c2cc7fa3ad,only-womens-solid-straight-fit-high-rise-blue,Only Womens Solid Straight Fit High Rise Blue,BUTTERBYTE STORE,BB-JEANS-009,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Only Womens Solid Straight Fit High Rise Blue from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Only Womens Solid Straight Fit High Rise Blue blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Only Womens Solid Straight Fit High Rise Blue at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",562.50,450.00,20,25,In Stock,f,t,f,4.3,0,2026-05-30 23:57:29.003513+00
8224bf57-7502-4651-b787-6f459b4bc475,women-blue-wide-high-waist-jeans,Women Blue Wide High Waist Jeans,BUTTERBYTE STORE,BB-JEANS-010,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Women Blue Wide High Waist Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Women Blue Wide High Waist Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Women Blue Wide High Waist Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",1375.00,1100.00,20,25,In Stock,f,f,t,4.3,0,2026-05-30 23:57:29.073401+00
0a31b76a-a9c9-4a9b-944e-70f3ca92f9fe,womens-black-straight-fit-cargo-jeans,Womens Black Straight Fit Cargo Jeans,BUTTERBYTE STORE,BB-JEANS-011,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Womens Black Straight Fit Cargo Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Womens Black Straight Fit Cargo Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Womens Black Straight Fit Cargo Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",2187.50,1750.00,20,25,In Stock,f,f,t,4.3,0,2026-05-30 23:57:29.142382+00
b2c6c7ec-2016-451e-94b7-b31953588823,women-high-rise-wide-leg-jeans,Women High Rise Wide Leg Jeans,BUTTERBYTE STORE,BB-JEANS-012,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Women High Rise Wide Leg Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Women High Rise Wide Leg Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Women High Rise Wide Leg Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",687.50,550.00,20,25,In Stock,f,f,t,4.3,0,2026-05-30 23:57:29.213113+00
e7ae550b-4a1d-4730-afe2-37b90ae06c2e,straight-fit-high-rise-cargo-jeans-blue,Straight Fit High Rise Cargo Jeans Blue,BUTTERBYTE STORE,BB-JEANS-013,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Straight Fit High Rise Cargo Jeans Blue from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Straight Fit High Rise Cargo Jeans Blue blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Straight Fit High Rise Cargo Jeans Blue at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",2937.50,2350.00,20,25,In Stock,f,f,t,4.3,0,2026-05-30 23:57:29.282956+00
0231f432-e216-4735-9fe0-6896cc931352,women-blue-distressed-baggy-fit-jeans,Women Blue Distressed Baggy Fit Jeans,BUTTERBYTE STORE,BB-JEANS-016,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Women Blue Distressed Baggy Fit Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Women Blue Distressed Baggy Fit Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Women Blue Distressed Baggy Fit Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",1437.50,1150.00,20,25,In Stock,f,f,f,4.3,0,2026-05-30 23:57:29.492992+00
654acf89-2ce6-4f6b-91e7-5d6c8cfac3a0,blue-bootcut-high-jeans,Blue Bootcut High Jeans,BUTTERBYTE STORE,BB-JEANS-017,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Blue Bootcut High Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Blue Bootcut High Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Blue Bootcut High Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",1500.00,1200.00,20,25,In Stock,f,f,f,4.3,0,2026-05-30 23:57:29.562184+00
02b338ea-a92f-41e3-ad2a-221a95db39e0,wide-leg-denim-jeans,Wide Leg Denim Jeans,BUTTERBYTE STORE,BB-JEANS-018,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Wide Leg Denim Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Wide Leg Denim Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Wide Leg Denim Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",2000.00,1600.00,20,25,In Stock,f,f,f,4.3,0,2026-05-30 23:57:29.631324+00
ef2cc002-bd00-4e07-8f86-5d7986d62709,women-blue-wide-high-jeans,Women Blue Wide High Jeans,BUTTERBYTE STORE,BB-JEANS-019,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Women Blue Wide High Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Women Blue Wide High Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Women Blue Wide High Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",1062.50,850.00,20,25,In Stock,f,f,f,4.3,0,2026-05-30 23:57:29.700851+00
ebc94ee5-f512-4dea-b3b6-19e674417488,blue-women-loose-fit-mid-waist-jeans,Blue Women Loose Fit Mid Waist Jeans,BUTTERBYTE STORE,BB-JEANS-020,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Blue Women Loose Fit Mid Waist Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Blue Women Loose Fit Mid Waist Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Blue Women Loose Fit Mid Waist Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",2937.50,2350.00,20,25,In Stock,f,f,f,4.3,0,2026-05-30 23:57:29.770123+00
d1eed319-e5f1-42cc-bbc2-bcb5ab74002b,wide-leg-high-rise-regular-stretchable-jeans,Wide Leg High Rise Regular Stretchable Jeans,BUTTERBYTE STORE,BB-JEANS-021,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Wide Leg High Rise Regular Stretchable Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Wide Leg High Rise Regular Stretchable Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Wide Leg High Rise Regular Stretchable Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",2687.50,2150.00,20,25,In Stock,f,f,f,4.3,0,2026-05-30 23:57:29.839443+00
8c307d78-75ce-4229-a821-af2ef0ff490b,wide-leg-fit-blue-jeans,Wide Leg Fit Blue Jeans,BUTTERBYTE STORE,BB-JEANS-022,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Wide Leg Fit Blue Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Wide Leg Fit Blue Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Wide Leg Fit Blue Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",1875.00,1500.00,20,25,In Stock,f,f,f,4.3,0,2026-05-30 23:57:29.909542+00
6d4f9648-84fe-491d-a67f-0a3de92f0498,blue-high-waist-floral-pocket-wide-leg-jeans,Blue High Waist Floral Pocket Wide Leg Jeans,BUTTERBYTE STORE,BB-JEANS-023,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Blue High Waist Floral Pocket Wide Leg Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Blue High Waist Floral Pocket Wide Leg Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Blue High Waist Floral Pocket Wide Leg Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",1062.50,850.00,20,25,In Stock,f,f,f,4.3,0,2026-05-30 23:57:29.978798+00
4b134ed3-f65d-4422-bbf7-ea0f568b4f65,women-blue-wide-high-waist-jeans-2,Women Blue Wide High Waist Jeans,BUTTERBYTE STORE,BB-JEANS-024,d61afce9-9269-4065-a9bf-8bb446295246,"Discover the Women Blue Wide High Waist Jeans from BUTTERBYTE STORE — a thoughtfully designed jeans crafted for the modern Indian wardrobe. Made with premium, breathable fabric and finished with meticulous tailoring, this Women Blue Wide High Waist Jeans blends contemporary design with timeless ethnic sensibility — ideal for festive occasions, everyday wear, gifting and special celebrations.

Key Highlights:
• Premium soft-touch fabric with a comfortable hand feel
• Tailored fit designed for all-day comfort and easy movement
• Durable double-stitched seams and color-fast dyes for long-lasting wear
• Easy care — machine washable, low maintenance
• Versatile styling — pair with traditional or contemporary essentials

Why shop the Women Blue Wide High Waist Jeans at BUTTERBYTE STORE? Enjoy authentic quality, pan-India shipping, secure checkout, easy 7-day returns and dedicated customer support. Elevate your ethnic and everyday wardrobe with BUTTERBYTE STORE — premium fashion for the modern Indian.",2937.50,2350.00,20,25,In Stock,f,f,f,4.3,0,2026-05-30 23:57:30.047866+00
